iterations,cost
95811,0.000253
95812,0.000253
95813,0.000253
95814,0.000253
95815,0.000253
95816,0.000253
95817,0.000253
95818,0.000253
95819,0.000253
95820,0.000253
95821,0.000253
95822,0.000253
95823,0.000253
95824,0.000253
95825,0.000253
95826,0.000253
95827,0.000253
95828,0.000253
95829,0.000253
95830,0.000253
95831,0.000253
95832,0.000253
95833,0.000253
95834,0.000253
95835,0.000253
95836,0.000253
95837,0.000253
95838,0.000253
95839,0.000253
95840,0.000253
95841,0.000253
95842,0.000253
95843,0.000253
95844,0.000253
95845,0.000253
95846,0.000253
95847,0.000253
95848,0.000253
95849,0.000253
95850,0.000253
95851,0.000253
95852,0.000253
95853,0.000253
95854,0.000253
95855,0.000253
95856,0.000253
95857,0.000253
95858,0.000253
95859,0.000253
95860,0.000253
95861,0.000253
95862,0.000253
95863,0.000253
95864,0.000253
95865,0.000253
95866,0.000253
95867,0.000253
95868,0.000253
95869,0.000253
95870,0.000253
95871,0.000253
95872,0.000253
95873,0.000253
95874,0.000253
95875,0.000253
95876,0.000253
95877,0.000253
95878,0.000253
95879,0.000253
95880,0.000253
95881,0.000253
95882,0.000253
95883,0.000253
95884,0.000253
95885,0.000253
95886,0.000253
95887,0.000253
95888,0.000253
95889,0.000253
95890,0.000253
95891,0.000253
95892,0.000253
95893,0.000253
95894,0.000252
95895,0.000252
95896,0.000252
95897,0.000252
95898,0.000252
95899,0.000252
95900,0.000252
95901,0.000252
95902,0.000252
95903,0.000252
95904,0.000252
95905,0.000252
95906,0.000252
95907,0.000252
95908,0.000252
95909,0.000252
95910,0.000252
95911,0.000252
95912,0.000252
95913,0.000252
95914,0.000252
95915,0.000252
95916,0.000252
95917,0.000252
95918,0.000252
95919,0.000252
95920,0.000252
95921,0.000252
95922,0.000252
95923,0.000252
95924,0.000252
95925,0.000252
95926,0.000252
95927,0.000252
95928,0.000252
95929,0.000252
95930,0.000252
95931,0.000252
95932,0.000252
95933,0.000252
95934,0.000252
95935,0.000252
95936,0.000252
95937,0.000252
95938,0.000252
95939,0.000252
95940,0.000252
95941,0.000252
95942,0.000252
95943,0.000252
95944,0.000252
95945,0.000252
95946,0.000252
95947,0.000252
95948,0.000252
95949,0.000252
95950,0.000252
95951,0.000252
95952,0.000252
95953,0.000252
95954,0.000252
95955,0.000252
95956,0.000252
95957,0.000252
95958,0.000252
95959,0.000252
95960,0.000252
95961,0.000252
95962,0.000252
95963,0.000252
95964,0.000252
95965,0.000252
95966,0.000252
95967,0.000252
95968,0.000252
95969,0.000252
95970,0.000252
95971,0.000252
95972,0.000252
95973,0.000252
95974,0.000252
95975,0.000252
95976,0.000252
95977,0.000252
95978,0.000252
95979,0.000252
95980,0.000252
95981,0.000252
95982,0.000252
95983,0.000252
95984,0.000252
95985,0.000252
95986,0.000252
95987,0.000252
95988,0.000252
95989,0.000252
95990,0.000252
95991,0.000252
95992,0.000252
95993,0.000252
95994,0.000252
95995,0.000252
95996,0.000252
95997,0.000252
95998,0.000252
95999,0.000252
96000,0.000252
96001,0.000252
96002,0.000252
96003,0.000252
96004,0.000252
96005,0.000252
96006,0.000252
96007,0.000252
96008,0.000252
96009,0.000252
96010,0.000252
96011,0.000252
96012,0.000252
96013,0.000252
96014,0.000252
96015,0.000252
96016,0.000252
96017,0.000252
96018,0.000252
96019,0.000252
96020,0.000252
96021,0.000252
96022,0.000252
96023,0.000252
96024,0.000252
96025,0.000252
96026,0.000252
96027,0.000252
96028,0.000252
96029,0.000252
96030,0.000252
96031,0.000252
96032,0.000252
96033,0.000252
96034,0.000252
96035,0.000252
96036,0.000252
96037,0.000252
96038,0.000252
96039,0.000252
96040,0.000252
96041,0.000252
96042,0.000252
96043,0.000252
96044,0.000252
96045,0.000252
96046,0.000252
96047,0.000252
96048,0.000252
96049,0.000252
96050,0.000252
96051,0.000252
96052,0.000252
96053,0.000252
96054,0.000252
96055,0.000252
96056,0.000252
96057,0.000252
96058,0.000252
96059,0.000252
96060,0.000252
96061,0.000252
96062,0.000252
96063,0.000252
96064,0.000252
96065,0.000252
96066,0.000252
96067,0.000252
96068,0.000252
96069,0.000252
96070,0.000252
96071,0.000252
96072,0.000252
96073,0.000252
96074,0.000252
96075,0.000252
96076,0.000252
96077,0.000252
96078,0.000252
96079,0.000252
96080,0.000252
96081,0.000252
96082,0.000252
96083,0.000252
96084,0.000252
96085,0.000252
96086,0.000252
96087,0.000252
96088,0.000252
96089,0.000252
96090,0.000252
96091,0.000252
96092,0.000252
96093,0.000252
96094,0.000252
96095,0.000252
96096,0.000252
96097,0.000252
96098,0.000252
96099,0.000252
96100,0.000252
96101,0.000252
96102,0.000252
96103,0.000252
96104,0.000252
96105,0.000252
96106,0.000252
96107,0.000252
96108,0.000252
96109,0.000252
96110,0.000252
96111,0.000252
96112,0.000252
96113,0.000252
96114,0.000252
96115,0.000252
96116,0.000252
96117,0.000252
96118,0.000252
96119,0.000252
96120,0.000252
96121,0.000252
96122,0.000252
96123,0.000252
96124,0.000252
96125,0.000252
96126,0.000252
96127,0.000252
96128,0.000252
96129,0.000252
96130,0.000252
96131,0.000252
96132,0.000252
96133,0.000252
96134,0.000252
96135,0.000252
96136,0.000252
96137,0.000252
96138,0.000252
96139,0.000252
96140,0.000252
96141,0.000252
96142,0.000252
96143,0.000252
96144,0.000252
96145,0.000252
96146,0.000252
96147,0.000252
96148,0.000252
96149,0.000252
96150,0.000252
96151,0.000252
96152,0.000252
96153,0.000252
96154,0.000252
96155,0.000252
96156,0.000252
96157,0.000252
96158,0.000252
96159,0.000252
96160,0.000252
96161,0.000252
96162,0.000252
96163,0.000252
96164,0.000252
96165,0.000252
96166,0.000252
96167,0.000252
96168,0.000252
96169,0.000252
96170,0.000252
96171,0.000252
96172,0.000252
96173,0.000252
96174,0.000252
96175,0.000252
96176,0.000252
96177,0.000252
96178,0.000252
96179,0.000252
96180,0.000252
96181,0.000252
96182,0.000252
96183,0.000252
96184,0.000252
96185,0.000252
96186,0.000252
96187,0.000252
96188,0.000252
96189,0.000252
96190,0.000252
96191,0.000252
96192,0.000252
96193,0.000252
96194,0.000252
96195,0.000252
96196,0.000252
96197,0.000252
96198,0.000252
96199,0.000252
96200,0.000252
96201,0.000252
96202,0.000252
96203,0.000252
96204,0.000252
96205,0.000252
96206,0.000252
96207,0.000252
96208,0.000252
96209,0.000252
96210,0.000252
96211,0.000252
96212,0.000252
96213,0.000252
96214,0.000252
96215,0.000252
96216,0.000252
96217,0.000252
96218,0.000252
96219,0.000252
96220,0.000252
96221,0.000252
96222,0.000252
96223,0.000252
96224,0.000252
96225,0.000252
96226,0.000252
96227,0.000252
96228,0.000252
96229,0.000252
96230,0.000252
96231,0.000252
96232,0.000252
96233,0.000252
96234,0.000252
96235,0.000252
96236,0.000252
96237,0.000252
96238,0.000252
96239,0.000252
96240,0.000252
96241,0.000252
96242,0.000252
96243,0.000252
96244,0.000252
96245,0.000252
96246,0.000252
96247,0.000252
96248,0.000252
96249,0.000252
96250,0.000252
96251,0.000252
96252,0.000252
96253,0.000252
96254,0.000252
96255,0.000252
96256,0.000252
96257,0.000252
96258,0.000252
96259,0.000252
96260,0.000252
96261,0.000252
96262,0.000252
96263,0.000251
96264,0.000251
96265,0.000251
96266,0.000251
96267,0.000251
96268,0.000251
96269,0.000251
96270,0.000251
96271,0.000251
96272,0.000251
96273,0.000251
96274,0.000251
96275,0.000251
96276,0.000251
96277,0.000251
96278,0.000251
96279,0.000251
96280,0.000251
96281,0.000251
96282,0.000251
96283,0.000251
96284,0.000251
96285,0.000251
96286,0.000251
96287,0.000251
96288,0.000251
96289,0.000251
96290,0.000251
96291,0.000251
96292,0.000251
96293,0.000251
96294,0.000251
96295,0.000251
96296,0.000251
96297,0.000251
96298,0.000251
96299,0.000251
96300,0.000251
96301,0.000251
96302,0.000251
96303,0.000251
96304,0.000251
96305,0.000251
96306,0.000251
96307,0.000251
96308,0.000251
96309,0.000251
96310,0.000251
96311,0.000251
96312,0.000251
96313,0.000251
96314,0.000251
96315,0.000251
96316,0.000251
96317,0.000251
96318,0.000251
96319,0.000251
96320,0.000251
96321,0.000251
96322,0.000251
96323,0.000251
96324,0.000251
96325,0.000251
96326,0.000251
96327,0.000251
96328,0.000251
96329,0.000251
96330,0.000251
96331,0.000251
96332,0.000251
96333,0.000251
96334,0.000251
96335,0.000251
96336,0.000251
96337,0.000251
96338,0.000251
96339,0.000251
96340,0.000251
96341,0.000251
96342,0.000251
96343,0.000251
96344,0.000251
96345,0.000251
96346,0.000251
96347,0.000251
96348,0.000251
96349,0.000251
96350,0.000251
96351,0.000251
96352,0.000251
96353,0.000251
96354,0.000251
96355,0.000251
96356,0.000251
96357,0.000251
96358,0.000251
96359,0.000251
96360,0.000251
96361,0.000251
96362,0.000251
96363,0.000251
96364,0.000251
96365,0.000251
96366,0.000251
96367,0.000251
96368,0.000251
96369,0.000251
96370,0.000251
96371,0.000251
96372,0.000251
96373,0.000251
96374,0.000251
96375,0.000251
96376,0.000251
96377,0.000251
96378,0.000251
96379,0.000251
96380,0.000251
96381,0.000251
96382,0.000251
96383,0.000251
96384,0.000251
96385,0.000251
96386,0.000251
96387,0.000251
96388,0.000251
96389,0.000251
96390,0.000251
96391,0.000251
96392,0.000251
96393,0.000251
96394,0.000251
96395,0.000251
96396,0.000251
96397,0.000251
96398,0.000251
96399,0.000251
96400,0.000251
96401,0.000251
96402,0.000251
96403,0.000251
96404,0.000251
96405,0.000251
96406,0.000251
96407,0.000251
96408,0.000251
96409,0.000251
96410,0.000251
96411,0.000251
96412,0.000251
96413,0.000251
96414,0.000251
96415,0.000251
96416,0.000251
96417,0.000251
96418,0.000251
96419,0.000251
96420,0.000251
96421,0.000251
96422,0.000251
96423,0.000251
96424,0.000251
96425,0.000251
96426,0.000251
96427,0.000251
96428,0.000251
96429,0.000251
96430,0.000251
96431,0.000251
96432,0.000251
96433,0.000251
96434,0.000251
96435,0.000251
96436,0.000251
96437,0.000251
96438,0.000251
96439,0.000251
96440,0.000251
96441,0.000251
96442,0.000251
96443,0.000251
96444,0.000251
96445,0.000251
96446,0.000251
96447,0.000251
96448,0.000251
96449,0.000251
96450,0.000251
96451,0.000251
96452,0.000251
96453,0.000251
96454,0.000251
96455,0.000251
96456,0.000251
96457,0.000251
96458,0.000251
96459,0.000251
96460,0.000251
96461,0.000251
96462,0.000251
96463,0.000251
96464,0.000251
96465,0.000251
96466,0.000251
96467,0.000251
96468,0.000251
96469,0.000251
96470,0.000251
96471,0.000251
96472,0.000251
96473,0.000251
96474,0.000251
96475,0.000251
96476,0.000251
96477,0.000251
96478,0.000251
96479,0.000251
96480,0.000251
96481,0.000251
96482,0.000251
96483,0.000251
96484,0.000251
96485,0.000251
96486,0.000251
96487,0.000251
96488,0.000251
96489,0.000251
96490,0.000251
96491,0.000251
96492,0.000251
96493,0.000251
96494,0.000251
96495,0.000251
96496,0.000251
96497,0.000251
96498,0.000251
96499,0.000251
96500,0.000251
96501,0.000251
96502,0.000251
96503,0.000251
96504,0.000251
96505,0.000251
96506,0.000251
96507,0.000251
96508,0.000251
96509,0.000251
96510,0.000251
96511,0.000251
96512,0.000251
96513,0.000251
96514,0.000251
96515,0.000251
96516,0.000251
96517,0.000251
96518,0.000251
96519,0.000251
96520,0.000251
96521,0.000251
96522,0.000251
96523,0.000251
96524,0.000251
96525,0.000251
96526,0.000251
96527,0.000251
96528,0.000251
96529,0.000251
96530,0.000251
96531,0.000251
96532,0.000251
96533,0.000251
96534,0.000251
96535,0.000251
96536,0.000251
96537,0.000251
96538,0.000251
96539,0.000251
96540,0.000251
96541,0.000251
96542,0.000251
96543,0.000251
96544,0.000251
96545,0.000251
96546,0.000251
96547,0.000251
96548,0.000251
96549,0.000251
96550,0.000251
96551,0.000251
96552,0.000251
96553,0.000251
96554,0.000251
96555,0.000251
96556,0.000251
96557,0.000251
96558,0.000251
96559,0.000251
96560,0.000251
96561,0.000251
96562,0.000251
96563,0.000251
96564,0.000251
96565,0.000251
96566,0.000251
96567,0.000251
96568,0.000251
96569,0.000251
96570,0.000251
96571,0.000251
96572,0.000251
96573,0.000251
96574,0.000251
96575,0.000251
96576,0.000251
96577,0.000251
96578,0.000251
96579,0.000251
96580,0.000251
96581,0.000251
96582,0.000251
96583,0.000251
96584,0.000251
96585,0.000251
96586,0.000251
96587,0.000251
96588,0.000251
96589,0.000251
96590,0.000251
96591,0.000251
96592,0.000251
96593,0.000251
96594,0.000251
96595,0.000251
96596,0.000251
96597,0.000251
96598,0.000251
96599,0.000251
96600,0.000251
96601,0.000251
96602,0.000251
96603,0.000251
96604,0.000251
96605,0.000251
96606,0.000251
96607,0.000251
96608,0.000251
96609,0.000251
96610,0.000251
96611,0.000251
96612,0.000251
96613,0.000251
96614,0.000251
96615,0.000251
96616,0.000251
96617,0.000251
96618,0.000251
96619,0.000251
96620,0.000251
96621,0.000251
96622,0.000251
96623,0.000251
96624,0.000251
96625,0.000251
96626,0.000251
96627,0.000251
96628,0.000251
96629,0.000251
96630,0.000251
96631,0.000251
96632,0.000251
96633,0.000251
96634,0.000250
96635,0.000250
96636,0.000250
96637,0.000250
96638,0.000250
96639,0.000250
96640,0.000250
96641,0.000250
96642,0.000250
96643,0.000250
96644,0.000250
96645,0.000250
96646,0.000250
96647,0.000250
96648,0.000250
96649,0.000250
96650,0.000250
96651,0.000250
96652,0.000250
96653,0.000250
96654,0.000250
96655,0.000250
96656,0.000250
96657,0.000250
96658,0.000250
96659,0.000250
96660,0.000250
96661,0.000250
96662,0.000250
96663,0.000250
96664,0.000250
96665,0.000250
96666,0.000250
96667,0.000250
96668,0.000250
96669,0.000250
96670,0.000250
96671,0.000250
96672,0.000250
96673,0.000250
96674,0.000250
96675,0.000250
96676,0.000250
96677,0.000250
96678,0.000250
96679,0.000250
96680,0.000250
96681,0.000250
96682,0.000250
96683,0.000250
96684,0.000250
96685,0.000250
96686,0.000250
96687,0.000250
96688,0.000250
96689,0.000250
96690,0.000250
96691,0.000250
96692,0.000250
96693,0.000250
96694,0.000250
96695,0.000250
96696,0.000250
96697,0.000250
96698,0.000250
96699,0.000250
96700,0.000250
96701,0.000250
96702,0.000250
96703,0.000250
96704,0.000250
96705,0.000250
96706,0.000250
96707,0.000250
96708,0.000250
96709,0.000250
96710,0.000250
96711,0.000250
96712,0.000250
96713,0.000250
96714,0.000250
96715,0.000250
96716,0.000250
96717,0.000250
96718,0.000250
96719,0.000250
96720,0.000250
96721,0.000250
96722,0.000250
96723,0.000250
96724,0.000250
96725,0.000250
96726,0.000250
96727,0.000250
96728,0.000250
96729,0.000250
96730,0.000250
96731,0.000250
96732,0.000250
96733,0.000250
96734,0.000250
96735,0.000250
96736,0.000250
96737,0.000250
96738,0.000250
96739,0.000250
96740,0.000250
96741,0.000250
96742,0.000250
96743,0.000250
96744,0.000250
96745,0.000250
96746,0.000250
96747,0.000250
96748,0.000250
96749,0.000250
96750,0.000250
96751,0.000250
96752,0.000250
96753,0.000250
96754,0.000250
96755,0.000250
96756,0.000250
96757,0.000250
96758,0.000250
96759,0.000250
96760,0.000250
96761,0.000250
96762,0.000250
96763,0.000250
96764,0.000250
96765,0.000250
96766,0.000250
96767,0.000250
96768,0.000250
96769,0.000250
96770,0.000250
96771,0.000250
96772,0.000250
96773,0.000250
96774,0.000250
96775,0.000250
96776,0.000250
96777,0.000250
96778,0.000250
96779,0.000250
96780,0.000250
96781,0.000250
96782,0.000250
96783,0.000250
96784,0.000250
96785,0.000250
96786,0.000250
96787,0.000250
96788,0.000250
96789,0.000250
96790,0.000250
96791,0.000250
96792,0.000250
96793,0.000250
96794,0.000250
96795,0.000250
96796,0.000250
96797,0.000250
96798,0.000250
96799,0.000250
96800,0.000250
96801,0.000250
96802,0.000250
96803,0.000250
96804,0.000250
96805,0.000250
96806,0.000250
96807,0.000250
96808,0.000250
96809,0.000250
96810,0.000250
96811,0.000250
96812,0.000250
96813,0.000250
96814,0.000250
96815,0.000250
96816,0.000250
96817,0.000250
96818,0.000250
96819,0.000250
96820,0.000250
96821,0.000250
96822,0.000250
96823,0.000250
96824,0.000250
96825,0.000250
96826,0.000250
96827,0.000250
96828,0.000250
96829,0.000250
96830,0.000250
96831,0.000250
96832,0.000250
96833,0.000250
96834,0.000250
96835,0.000250
96836,0.000250
96837,0.000250
96838,0.000250
96839,0.000250
96840,0.000250
96841,0.000250
96842,0.000250
96843,0.000250
96844,0.000250
96845,0.000250
96846,0.000250
96847,0.000250
96848,0.000250
96849,0.000250
96850,0.000250
96851,0.000250
96852,0.000250
96853,0.000250
96854,0.000250
96855,0.000250
96856,0.000250
96857,0.000250
96858,0.000250
96859,0.000250
96860,0.000250
96861,0.000250
96862,0.000250
96863,0.000250
96864,0.000250
96865,0.000250
96866,0.000250
96867,0.000250
96868,0.000250
96869,0.000250
96870,0.000250
96871,0.000250
96872,0.000250
96873,0.000250
96874,0.000250
96875,0.000250
96876,0.000250
96877,0.000250
96878,0.000250
96879,0.000250
96880,0.000250
96881,0.000250
96882,0.000250
96883,0.000250
96884,0.000250
96885,0.000250
96886,0.000250
96887,0.000250
96888,0.000250
96889,0.000250
96890,0.000250
96891,0.000250
96892,0.000250
96893,0.000250
96894,0.000250
96895,0.000250
96896,0.000250
96897,0.000250
96898,0.000250
96899,0.000250
96900,0.000250
96901,0.000250
96902,0.000250
96903,0.000250
96904,0.000250
96905,0.000250
96906,0.000250
96907,0.000250
96908,0.000250
96909,0.000250
96910,0.000250
96911,0.000250
96912,0.000250
96913,0.000250
96914,0.000250
96915,0.000250
96916,0.000250
96917,0.000250
96918,0.000250
96919,0.000250
96920,0.000250
96921,0.000250
96922,0.000250
96923,0.000250
96924,0.000250
96925,0.000250
96926,0.000250
96927,0.000250
96928,0.000250
96929,0.000250
96930,0.000250
96931,0.000250
96932,0.000250
96933,0.000250
96934,0.000250
96935,0.000250
96936,0.000250
96937,0.000250
96938,0.000250
96939,0.000250
96940,0.000250
96941,0.000250
96942,0.000250
96943,0.000250
96944,0.000250
96945,0.000250
96946,0.000250
96947,0.000250
96948,0.000250
96949,0.000250
96950,0.000250
96951,0.000250
96952,0.000250
96953,0.000250
96954,0.000250
96955,0.000250
96956,0.000250
96957,0.000250
96958,0.000250
96959,0.000250
96960,0.000250
96961,0.000250
96962,0.000250
96963,0.000250
96964,0.000250
96965,0.000250
96966,0.000250
96967,0.000250
96968,0.000250
96969,0.000250
96970,0.000250
96971,0.000250
96972,0.000250
96973,0.000250
96974,0.000250
96975,0.000250
96976,0.000250
96977,0.000250
96978,0.000250
96979,0.000250
96980,0.000250
96981,0.000250
96982,0.000250
96983,0.000250
96984,0.000250
96985,0.000250
96986,0.000250
96987,0.000250
96988,0.000250
96989,0.000250
96990,0.000250
96991,0.000250
96992,0.000250
96993,0.000250
96994,0.000250
96995,0.000250
96996,0.000250
96997,0.000250
96998,0.000250
96999,0.000250
97000,0.000250
97001,0.000250
97002,0.000250
97003,0.000250
97004,0.000250
97005,0.000249
97006,0.000249
97007,0.000249
97008,0.000249
97009,0.000249
97010,0.000249
97011,0.000249
97012,0.000249
97013,0.000249
97014,0.000249
97015,0.000249
97016,0.000249
97017,0.000249
97018,0.000249
97019,0.000249
97020,0.000249
97021,0.000249
97022,0.000249
97023,0.000249
97024,0.000249
97025,0.000249
97026,0.000249
97027,0.000249
97028,0.000249
97029,0.000249
97030,0.000249
97031,0.000249
97032,0.000249
97033,0.000249
97034,0.000249
97035,0.000249
97036,0.000249
97037,0.000249
97038,0.000249
97039,0.000249
97040,0.000249
97041,0.000249
97042,0.000249
97043,0.000249
97044,0.000249
97045,0.000249
97046,0.000249
97047,0.000249
97048,0.000249
97049,0.000249
97050,0.000249
97051,0.000249
97052,0.000249
97053,0.000249
97054,0.000249
97055,0.000249
97056,0.000249
97057,0.000249
97058,0.000249
97059,0.000249
97060,0.000249
97061,0.000249
97062,0.000249
97063,0.000249
97064,0.000249
97065,0.000249
97066,0.000249
97067,0.000249
97068,0.000249
97069,0.000249
97070,0.000249
97071,0.000249
97072,0.000249
97073,0.000249
97074,0.000249
97075,0.000249
97076,0.000249
97077,0.000249
97078,0.000249
97079,0.000249
97080,0.000249
97081,0.000249
97082,0.000249
97083,0.000249
97084,0.000249
97085,0.000249
97086,0.000249
97087,0.000249
97088,0.000249
97089,0.000249
97090,0.000249
97091,0.000249
97092,0.000249
97093,0.000249
97094,0.000249
97095,0.000249
97096,0.000249
97097,0.000249
97098,0.000249
97099,0.000249
97100,0.000249
97101,0.000249
97102,0.000249
97103,0.000249
97104,0.000249
97105,0.000249
97106,0.000249
97107,0.000249
97108,0.000249
97109,0.000249
97110,0.000249
97111,0.000249
97112,0.000249
97113,0.000249
97114,0.000249
97115,0.000249
97116,0.000249
97117,0.000249
97118,0.000249
97119,0.000249
97120,0.000249
97121,0.000249
97122,0.000249
97123,0.000249
97124,0.000249
97125,0.000249
97126,0.000249
97127,0.000249
97128,0.000249
97129,0.000249
97130,0.000249
97131,0.000249
97132,0.000249
97133,0.000249
97134,0.000249
97135,0.000249
97136,0.000249
97137,0.000249
97138,0.000249
97139,0.000249
97140,0.000249
97141,0.000249
97142,0.000249
97143,0.000249
97144,0.000249
97145,0.000249
97146,0.000249
97147,0.000249
97148,0.000249
97149,0.000249
97150,0.000249
97151,0.000249
97152,0.000249
97153,0.000249
97154,0.000249
97155,0.000249
97156,0.000249
97157,0.000249
97158,0.000249
97159,0.000249
97160,0.000249
97161,0.000249
97162,0.000249
97163,0.000249
97164,0.000249
97165,0.000249
97166,0.000249
97167,0.000249
97168,0.000249
97169,0.000249
97170,0.000249
97171,0.000249
97172,0.000249
97173,0.000249
97174,0.000249
97175,0.000249
97176,0.000249
97177,0.000249
97178,0.000249
97179,0.000249
97180,0.000249
97181,0.000249
97182,0.000249
97183,0.000249
97184,0.000249
97185,0.000249
97186,0.000249
97187,0.000249
97188,0.000249
97189,0.000249
97190,0.000249
97191,0.000249
97192,0.000249
97193,0.000249
97194,0.000249
97195,0.000249
97196,0.000249
97197,0.000249
97198,0.000249
97199,0.000249
97200,0.000249
97201,0.000249
97202,0.000249
97203,0.000249
97204,0.000249
97205,0.000249
97206,0.000249
97207,0.000249
97208,0.000249
97209,0.000249
97210,0.000249
97211,0.000249
97212,0.000249
97213,0.000249
97214,0.000249
97215,0.000249
97216,0.000249
97217,0.000249
97218,0.000249
97219,0.000249
97220,0.000249
97221,0.000249
97222,0.000249
97223,0.000249
97224,0.000249
97225,0.000249
97226,0.000249
97227,0.000249
97228,0.000249
97229,0.000249
97230,0.000249
97231,0.000249
97232,0.000249
97233,0.000249
97234,0.000249
97235,0.000249
97236,0.000249
97237,0.000249
97238,0.000249
97239,0.000249
97240,0.000249
97241,0.000249
97242,0.000249
97243,0.000249
97244,0.000249
97245,0.000249
97246,0.000249
97247,0.000249
97248,0.000249
97249,0.000249
97250,0.000249
97251,0.000249
97252,0.000249
97253,0.000249
97254,0.000249
97255,0.000249
97256,0.000249
97257,0.000249
97258,0.000249
97259,0.000249
97260,0.000249
97261,0.000249
97262,0.000249
97263,0.000249
97264,0.000249
97265,0.000249
97266,0.000249
97267,0.000249
97268,0.000249
97269,0.000249
97270,0.000249
97271,0.000249
97272,0.000249
97273,0.000249
97274,0.000249
97275,0.000249
97276,0.000249
97277,0.000249
97278,0.000249
97279,0.000249
97280,0.000249
97281,0.000249
97282,0.000249
97283,0.000249
97284,0.000249
97285,0.000249
97286,0.000249
97287,0.000249
97288,0.000249
97289,0.000249
97290,0.000249
97291,0.000249
97292,0.000249
97293,0.000249
97294,0.000249
97295,0.000249
97296,0.000249
97297,0.000249
97298,0.000249
97299,0.000249
97300,0.000249
97301,0.000249
97302,0.000249
97303,0.000249
97304,0.000249
97305,0.000249
97306,0.000249
97307,0.000249
97308,0.000249
97309,0.000249
97310,0.000249
97311,0.000249
97312,0.000249
97313,0.000249
97314,0.000249
97315,0.000249
97316,0.000249
97317,0.000249
97318,0.000249
97319,0.000249
97320,0.000249
97321,0.000249
97322,0.000249
97323,0.000249
97324,0.000249
97325,0.000249
97326,0.000249
97327,0.000249
97328,0.000249
97329,0.000249
97330,0.000249
97331,0.000249
97332,0.000249
97333,0.000249
97334,0.000249
97335,0.000249
97336,0.000249
97337,0.000249
97338,0.000249
97339,0.000249
97340,0.000249
97341,0.000249
97342,0.000249
97343,0.000249
97344,0.000249
97345,0.000249
97346,0.000249
97347,0.000249
97348,0.000249
97349,0.000249
97350,0.000249
97351,0.000249
97352,0.000249
97353,0.000249
97354,0.000249
97355,0.000249
97356,0.000249
97357,0.000249
97358,0.000249
97359,0.000249
97360,0.000249
97361,0.000249
97362,0.000249
97363,0.000249
97364,0.000249
97365,0.000249
97366,0.000249
97367,0.000249
97368,0.000249
97369,0.000249
97370,0.000249
97371,0.000249
97372,0.000249
97373,0.000249
97374,0.000249
97375,0.000249
97376,0.000249
97377,0.000249
97378,0.000248
97379,0.000248
97380,0.000248
97381,0.000248
97382,0.000248
97383,0.000248
97384,0.000248
97385,0.000248
97386,0.000248
97387,0.000248
97388,0.000248
97389,0.000248
97390,0.000248
97391,0.000248
97392,0.000248
97393,0.000248
97394,0.000248
97395,0.000248
97396,0.000248
97397,0.000248
97398,0.000248
97399,0.000248
97400,0.000248
97401,0.000248
97402,0.000248
97403,0.000248
97404,0.000248
97405,0.000248
97406,0.000248
97407,0.000248
97408,0.000248
97409,0.000248
97410,0.000248
97411,0.000248
97412,0.000248
97413,0.000248
97414,0.000248
97415,0.000248
97416,0.000248
97417,0.000248
97418,0.000248
97419,0.000248
97420,0.000248
97421,0.000248
97422,0.000248
97423,0.000248
97424,0.000248
97425,0.000248
97426,0.000248
97427,0.000248
97428,0.000248
97429,0.000248
97430,0.000248
97431,0.000248
97432,0.000248
97433,0.000248
97434,0.000248
97435,0.000248
97436,0.000248
97437,0.000248
97438,0.000248
97439,0.000248
97440,0.000248
97441,0.000248
97442,0.000248
97443,0.000248
97444,0.000248
97445,0.000248
97446,0.000248
97447,0.000248
97448,0.000248
97449,0.000248
97450,0.000248
97451,0.000248
97452,0.000248
97453,0.000248
97454,0.000248
97455,0.000248
97456,0.000248
97457,0.000248
97458,0.000248
97459,0.000248
97460,0.000248
97461,0.000248
97462,0.000248
97463,0.000248
97464,0.000248
97465,0.000248
97466,0.000248
97467,0.000248
97468,0.000248
97469,0.000248
97470,0.000248
97471,0.000248
97472,0.000248
97473,0.000248
97474,0.000248
97475,0.000248
97476,0.000248
97477,0.000248
97478,0.000248
97479,0.000248
97480,0.000248
97481,0.000248
97482,0.000248
97483,0.000248
97484,0.000248
97485,0.000248
97486,0.000248
97487,0.000248
97488,0.000248
97489,0.000248
97490,0.000248
97491,0.000248
97492,0.000248
97493,0.000248
97494,0.000248
97495,0.000248
97496,0.000248
97497,0.000248
97498,0.000248
97499,0.000248
97500,0.000248
97501,0.000248
97502,0.000248
97503,0.000248
97504,0.000248
97505,0.000248
97506,0.000248
97507,0.000248
97508,0.000248
97509,0.000248
97510,0.000248
97511,0.000248
97512,0.000248
97513,0.000248
97514,0.000248
97515,0.000248
97516,0.000248
97517,0.000248
97518,0.000248
97519,0.000248
97520,0.000248
97521,0.000248
97522,0.000248
97523,0.000248
97524,0.000248
97525,0.000248
97526,0.000248
97527,0.000248
97528,0.000248
97529,0.000248
97530,0.000248
97531,0.000248
97532,0.000248
97533,0.000248
97534,0.000248
97535,0.000248
97536,0.000248
97537,0.000248
97538,0.000248
97539,0.000248
97540,0.000248
97541,0.000248
97542,0.000248
97543,0.000248
97544,0.000248
97545,0.000248
97546,0.000248
97547,0.000248
97548,0.000248
97549,0.000248
97550,0.000248
97551,0.000248
97552,0.000248
97553,0.000248
97554,0.000248
97555,0.000248
97556,0.000248
97557,0.000248
97558,0.000248
97559,0.000248
